date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:38:47	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:47%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/6-3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/6-3.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:48	343/343	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/search.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/search.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:49	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:49%20GMT	https://www.themes247.net/html5/goodnews/javascript/bootstrap.min.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/bootstrap.min.js	(from https://www.themes247.net/html5/goodnews/)
14:38:49	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:49%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/6-4.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/6-4.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:49	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:49%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery.min.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery.min.js	(from https://www.themes247.net/html5/goodnews/)
14:38:49	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:49%20GMT	https://www.themes247.net/html5/goodnews/images/banner.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/banner.jpg	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:50	1961/1961	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/banner-overlay.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/banner-overlay.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:52	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:51%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/10-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/10-2.jpg	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:52	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:51%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/10-3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/10-3.jpg	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:52	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:51%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/10.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/10.jpg	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:52	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:51%20GMT	https://www.themes247.net/html5/goodnews/images/image-content.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/image-content.jpg	(from https://www.themes247.net/html5/goodnews/article-endless.html)
14:38:52	2263/2263	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/loading.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/loading.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:53	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:53%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/1.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/1.jpg	(from https://www.themes247.net/html5/goodnews/ui-elements.html)
14:38:53	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:53%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/5.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/5.jpg	(from https://www.themes247.net/html5/goodnews/about.html)
14:38:53	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:53%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/3.jpg	(from https://www.themes247.net/html5/goodnews/about.html)
14:38:53	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:53%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/4.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/4.jpg	(from https://www.themes247.net/html5/goodnews/about.html)
14:38:54	0/0	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Nov%202023%2010:38:54%20GMT	https://www.themes247.net/html5/goodnews/images/banner-overlay_s.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/banner-overlay_s.html	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:55	1195/1195	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/search-mobi@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/search-mobi@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:56	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:55%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/2.jpg	(from https://www.themes247.net/html5/goodnews/ui-elements.html)
14:38:56	436/436	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/menu@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/menu@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:56	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:56%20GMT	https://www.themes247.net/html5/goodnews/images/search-mobi@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/search-mobi@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:57	403/403	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/toggle-panel@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/toggle-panel@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:58	1126/1126	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/search@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/search@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:59	858/858	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/button-pause@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/button-pause@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:39:01	1065/1065	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/checkbox@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/checkbox@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:39:01	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:39:00%20GMT	https://www.themes247.net/html5/goodnews/images/search@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/search@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:39:01	1441/1441	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/radio@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/radio@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:39:02	735/735	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:39:04	5677/5677	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/best-price@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/best-price@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:39:04	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:39:04%20GMT	https://www.themes247.net/html5/goodnews/images/radio@2x.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/radio@2x.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:39:05	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/font/fontawesome-webfont.eot?v=4.1.0	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/font/fontawesome-webfont862f.eot	(from https://www.themes247.net/html5/goodnews/stylesheets/font-awesome.css)
14:39:06	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/font/fontawesome-webfont.eot?	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/font/fontawesome-webfontd41d.eot	(from https://www.themes247.net/html5/goodnews/stylesheets/font-awesome.css)
14:39:07	83760/83760	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/font/fontawesome-webfont.woff?v=4.1.0	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/font/fontawesome-webfont862f.woff	(from https://www.themes247.net/html5/goodnews/stylesheets/font-awesome.css)
14:39:08	141564/141564	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/font/fontawesome-webfont.ttf?v=4.1.0	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/font/fontawesome-webfont862f.ttf	(from https://www.themes247.net/html5/goodnews/stylesheets/font-awesome.css)
14:39:10	451/451	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/button-pause.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/button-pause.png	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
14:39:11	1371/1371	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/checkbox.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/checkbox.png	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
14:39:11	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/radio.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/radio.png	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
14:39:11	253487/253487	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/font/fontawesome-webfont.svg?v=4.1.0	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/font/fontawesome-webfont862f.svg	(from https://www.themes247.net/html5/goodnews/stylesheets/font-awesome.css)
14:39:12	371/371	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery.png	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
14:39:13	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:39:13%20GMT	https://www.themes247.net/html5/goodnews/images/radio.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/radio.png	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
14:39:13	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:39:13%20GMT	https://www.themes247.net/html5/goodnews/images/checkbox.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/checkbox.png	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
14:39:13	5622/5622	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/loading.gif	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/loading.gif	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
14:39:14	2919/2919	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/best-price.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/best-price.png	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
14:39:14	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:39:14%20GMT	https://www.themes247.net/html5/goodnews/images/loading.gif	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/loading.gif	(from https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css)
